Dataset Row,Quarter,Total CO2 Emission (kgCO2e),Total Cost (�),Total Subsidy for Nuclear (�),Total Subsidy for Solar (�),Total Subsidy for Wind (�),Total Subsidy for Gas (�),Total Subsidy for Hydro (�),Total Subsidy for Coal (�)
75,97,289664445.52500015,545058270.0,298696849470.7964,409413284988.4593,0.0,0.0,0.0,0.0
75,98,289184274.7750002,545058270.0,296668877347.1675,408355234116.4442,0.0,0.0,0.0,0.0
75,99,288704104.0250002,545058270.0,294640905223.5387,407297183244.42896,0.0,0.0,0.0,0.0
75,100,288223933.2750002,545058270.0,292612933099.9099,406239132372.4138,0.0,0.0,0.0,0.0
75,101,287743762.52500015,545058270.0,290584960976.2811,405181081500.39874,0.0,0.0,0.0,0.0
75,102,287263591.77500015,545058270.0,288556988852.6523,404123030628.3836,0.0,0.0,0.0,0.0
75,103,286783421.0250002,545058270.0,286529016729.02344,403064979756.3684,0.0,0.0,0.0,0.0
75,104,286303250.2750002,545058270.0,284501044605.39465,402006928884.3534,0.0,0.0,0.0,0.0
75,105,285823079.5250002,545058270.0,282473072481.7658,400948878012.3382,0.0,0.0,0.0,0.0
75,106,285342908.7750002,545058270.0,280445100358.137,399890827140.3231,0.0,0.0,0.0,0.0
75,107,284862738.0250002,545058270.0,278417128234.5082,398832776268.3079,0.0,0.0,0.0,0.0
75,108,284382567.2750002,545058270.0,276389156110.8794,397774725396.2928,0.0,0.0,0.0,0.0
75,109,283902396.5250002,545058270.0,274361183987.25058,396716674524.27765,0.0,0.0,0.0,0.0
75,110,283422225.7750002,545058270.0,272333211863.62177,395658623652.2625,0.0,0.0,0.0,0.0
75,111,282942055.0250003,545058270.0,270305239739.9929,394600572780.24744,0.0,0.0,0.0,0.0
75,112,282461884.2750002,545058270.0,268277267616.36414,393542521908.2323,0.0,0.0,0.0,0.0
75,113,281981713.5250002,545058270.0,266249295492.73532,392484471036.21704,0.0,0.0,0.0,0.0
75,114,281501542.7750003,545058270.0,264221323369.1065,391426420164.202,0.0,0.0,0.0,0.0
75,115,281021372.0250002,545058270.0,262193351245.4777,390368369292.1869,0.0,0.0,0.0,0.0
75,116,280541201.2750003,545058270.0,260165379121.84888,389310318420.17175,0.0,0.0,0.0,0.0
75,117,280061030.52500033,545058270.0,258137406998.22006,388252267548.1566,0.0,0.0,0.0,0.0
75,118,279580859.7750003,545058270.0,256109434874.59125,387194216676.1414,0.0,0.0,0.0,0.0
75,119,279100689.0250003,545058270.0,254081462750.96243,386136165804.12634,0.0,0.0,0.0,0.0
75,120,278620518.2750003,545058270.0,252053490627.3336,385078114932.1113,0.0,0.0,0.0,0.0
75,121,278140347.5250003,545058270.0,250025518503.70477,384020064060.09607,0.0,0.0,0.0,0.0
75,122,277660176.77500033,545058270.0,247997546380.07596,382962013188.081,0.0,0.0,0.0,0.0
75,123,277180006.0250003,545058270.0,245969574256.44714,381903962316.0658,0.0,0.0,0.0,0.0
75,124,276699835.2750003,545058270.0,243941602132.81833,380845911444.0507,0.0,0.0,0.0,0.0
75,125,276219664.5250003,545058270.0,241913630009.1895,379787860572.0356,0.0,0.0,0.0,0.0
75,126,275739493.7750003,545058270.0,239885657885.5607,378729809700.0203,0.0,0.0,0.0,0.0
75,127,275259323.02500033,545058270.0,237857685761.9319,377671758828.00525,0.0,0.0,0.0,0.0
75,128,274779152.2750003,545058270.0,235829713638.30307,376613707955.99023,0.0,0.0,0.0,0.0
75,129,274298981.5250003,545058270.0,233801741514.67426,375555657083.975,0.0,0.0,0.0,0.0
75,130,273818810.7750003,545058270.0,231773769391.04544,374497606211.9599,0.0,0.0,0.0,0.0
75,131,273338640.0250003,545058270.0,229745797267.41663,373439555339.9447,0.0,0.0,0.0,0.0
75,132,272858469.27500033,545058270.0,227717825143.7878,372381504467.92957,0.0,0.0,0.0,0.0
75,133,272378298.5250003,545058270.0,225689853020.159,371323453595.9144,0.0,0.0,0.0,0.0
75,134,271898127.77500033,545058270.0,223661880896.53018,370265402723.8993,0.0,0.0,0.0,0.0
75,135,271417957.02500033,545058270.0,221633908772.90137,369207351851.88416,0.0,0.0,0.0,0.0
75,136,270937786.27500033,545058270.0,219605936649.27255,368149300979.86914,0.0,0.0,0.0,0.0
75,137,270457615.52500033,545058270.0,217577964525.64374,367091250107.85394,0.0,0.0,0.0,0.0
75,138,269977444.77500033,545058270.0,215549992402.01492,366033199235.8388,0.0,0.0,0.0,0.0
75,139,269497274.02500033,545058270.0,213522020278.3861,364975148363.82367,0.0,0.0,0.0,0.0
75,140,269017103.27500033,545058270.0,211494048154.7573,363917097491.8085,0.0,0.0,0.0,0.0
75,141,268536932.5250003,545058270.0,209466076031.12848,362859046619.79346,0.0,0.0,0.0,0.0
75,142,268056761.77500036,545058270.0,207438103907.49966,361800995747.7782,0.0,0.0,0.0,0.0
75,143,267576591.02500036,545058270.0,205410131783.87085,360742944875.7631,0.0,0.0,0.0,0.0
75,144,267096420.2750004,545058270.0,203382159660.24203,359684894003.7481,0.0,0.0,0.0,0.0
75,145,266616249.5250003,545058270.0,201354187536.61322,358626843131.73285,0.0,0.0,0.0,0.0
75,146,266136078.77500036,545058270.0,199326215412.9844,357568792259.7178,0.0,0.0,0.0,0.0
75,147,265655908.02500036,545058270.0,197298243289.3556,356510741387.7026,0.0,0.0,0.0,0.0
75,148,265175737.27500042,545058270.0,195270271165.72678,355452690515.6874,0.0,0.0,0.0,0.0
75,149,264695566.52500042,545058270.0,193242299042.09796,354394639643.6723,0.0,0.0,0.0,0.0
75,150,264215395.77500033,545058270.0,191214326918.46915,353336588771.6571,0.0,0.0,0.0,0.0
75,151,263735225.02500036,545058270.0,189186354794.84033,352278537899.642,0.0,0.0,0.0,0.0
75,152,263255054.27500036,545058270.0,187158382671.21152,351220487027.62695,0.0,0.0,0.0,0.0
75,153,262774883.5250004,545058270.0,185130410547.5827,350162436155.61176,0.0,0.0,0.0,0.0
75,154,262294712.77500045,545058270.0,183102438423.9539,349104385283.5967,0.0,0.0,0.0,0.0
75,155,261799716.32500046,541884645.0,181159105150.26202,348012054242.5639,0.0,0.0,0.0,0.0
75,156,261281759.97500044,541884645.0,179346848286.49884,346866635033.5099,0.0,0.0,0.0,0.0
75,157,260763803.62500042,541884645.0,177534591422.7356,345721215824.456,0.0,0.0,0.0,0.0
75,158,260245847.27500048,541884645.0,175722334558.97238,344575796615.4019,0.0,0.0,0.0,0.0
75,159,259727890.9250005,541884645.0,173910077695.20914,343430377406.34796,0.0,0.0,0.0,0.0
75,160,259209934.57500046,541884645.0,172097820831.44595,342284958197.294,0.0,0.0,0.0,0.0
75,161,258691978.2250004,541884645.0,170285563967.6827,341139538988.2399,0.0,0.0,0.0,0.0
75,162,258174021.87500045,541884645.0,168473307103.9195,339994119779.18604,0.0,0.0,0.0,0.0
75,163,257656065.52500048,541884645.0,166661050240.15625,338848700570.1321,0.0,0.0,0.0,0.0
75,164,257138109.1750005,541884645.0,164848793376.39307,337703281361.078,0.0,0.0,0.0,0.0
75,165,256620152.82500052,541884645.0,163036536512.62982,336557862152.0242,0.0,0.0,0.0,0.0
75,166,256102196.47500053,541884645.0,161224279648.86664,335412442942.97003,0.0,0.0,0.0,0.0
75,167,255584240.12500048,541884645.0,159412022785.1034,334267023733.9161,0.0,0.0,0.0,0.0
75,168,255066283.77500045,541884645.0,157599765921.34018,333121604524.8622,0.0,0.0,0.0,0.0
75,169,254548327.42500052,541884645.0,155787509057.57693,331976185315.80817,0.0,0.0,0.0,0.0
75,170,254030371.07500052,541884645.0,153975252193.81375,330830766106.7542,0.0,0.0,0.0,0.0
75,171,253512414.72500053,541884645.0,152162995330.0505,329685346897.7002,0.0,0.0,0.0,0.0
75,172,252994458.37500048,541884645.0,150350738466.2873,328539927688.6461,0.0,0.0,0.0,0.0
75,173,252476502.02500048,541884645.0,148538481602.52405,327394508479.5923,0.0,0.0,0.0,0.0
75,174,251958545.67500052,541884645.0,146726224738.76086,326249089270.5382,0.0,0.0,0.0,0.0
75,175,251440589.32500055,541884645.0,144913967874.99762,325103670061.48425,0.0,0.0,0.0,0.0
75,176,250922632.97500056,541884645.0,143101711011.23444,323958250852.43036,0.0,0.0,0.0,0.0
75,177,250403567.37500048,535718745.0,141295786775.5627,322810266821.64886,0.0,0.0,0.0,0.0
75,178,249854402.6250005,535718745.0,139661696412.15912,321592687159.6805,0.0,0.0,0.0,0.0
75,179,249305237.87500048,535718745.0,138027606048.75555,320375107497.7121,0.0,0.0,0.0,0.0
75,180,248756073.1250005,535718745.0,136393515685.352,319157527835.7436,0.0,0.0,0.0,0.0
75,181,248206908.37500054,535718745.0,134759425321.94844,317939948173.7753,0.0,0.0,0.0,0.0
75,182,247644221.57500046,532490715.0,133202531364.83896,316691102658.6285,0.0,0.0,0.0,0.0
75,183,247057148.8250005,532490715.0,131784855034.0559,315385871644.80994,0.0,0.0,0.0,0.0
75,184,246470076.07500046,532490715.0,130367178703.27283,314080640630.9914,0.0,0.0,0.0,0.0
75,185,245883003.32500052,532490715.0,128949502372.48976,312775409617.17285,0.0,0.0,0.0,0.0
75,186,245295930.57500058,532490715.0,127531826041.70673,311470178603.3543,0.0,0.0,0.0,0.0
75,187,244708857.82500052,532490715.0,126114149710.92363,310164947589.5358,0.0,0.0,0.0,0.0
75,188,244121785.0750005,532490715.0,124696473380.1406,308859716575.71716,0.0,0.0,0.0,0.0
75,189,243500209.0250005,525871440.0,123475773895.71487,307474706599.9833,0.0,0.0,0.0,0.0
75,190,242836735.27500054,525871440.0,122494265352.89844,305992820238.1458,0.0,0.0,0.0,0.0
75,191,242173261.52500057,525871440.0,121512756810.082,304510933876.3082,0.0,0.0,0.0,0.0
75,192,241475375.8250006,522425790.0,120727703603.07378,302949479773.16833,0.0,0.0,0.0,0.0
75,193,240772507.2750006,522425790.0,119971097126.6359,301376504261.92,0.0,0.0,0.0,0.0
75,194,240069638.72500062,522425790.0,119214490650.198,299803528750.67163,0.0,0.0,0.0,0.0
75,195,239366770.17500058,522425790.0,118457884173.76009,298230553239.42334,0.0,0.0,0.0,0.0
75,196,238663901.62500066,522425790.0,117701277697.3222,296657577728.17487,0.0,0.0,0.0,0.0
75,197,237961033.07500067,522425790.0,116944671220.88432,295084602216.92664,0.0,0.0,0.0,0.0
75,198,237258164.52500066,522425790.0,116188064744.44643,293511626705.6782,0.0,0.0,0.0,0.0
75,199,236555295.9750006,522425790.0,115431458268.00851,291938651194.4299,0.0,0.0,0.0,0.0
75,200,235852427.42500055,522425790.0,114674851791.57063,290365675683.1816,0.0,0.0,0.0,0.0
75,201,235130144.52500063,518798790.0,114029080436.3263,288747810068.9789,0.0,0.0,0.0,0.0
75,202,234403078.57500055,517334040.0,113500345810.4753,287117902798.85297,0.0,0.0,0.0,0.0
75,203,233699130.22500053,517334040.0,112971611184.62428,285540003662.28467,0.0,0.0,0.0,0.0
75,204,232995181.87500048,517334040.0,112442876558.77325,283962104525.71625,0.0,0.0,0.0,0.0
75,205,232291233.5250005,517334040.0,111914141932.92223,282384205389.1481,0.0,0.0,0.0,0.0
75,206,231623859.67500052,515844180.0,111385407307.07123,280888588646.9803,0.0,0.0,0.0,0.0
75,207,230958872.32500052,515844180.0,110856672681.22021,279398340862.26215,0.0,0.0,0.0,0.0
75,208,230293884.9750005,515844180.0,110327938055.36919,277908093077.54395,0.0,0.0,0.0,0.0
75,209,229628897.62500048,515844180.0,109799203429.51816,276417845292.82574,0.0,0.0,0.0,0.0
75,210,229004670.4000005,512789130.0,109270468803.66714,275019296387.95746,0.0,0.0,0.0,0.0
75,211,228418206.3000005,512789130.0,108741734177.81615,273705703951.25833,0.0,0.0,0.0,0.0
75,212,227834152.75000048,511198830.0,108212999551.96512,272397534577.78113,0.0,0.0,0.0,0.0
75,213,227288177.75000054,511198830.0,107684264926.11409,271175031290.49286,0.0,0.0,0.0,0.0
75,214,226742202.75000048,511198830.0,107155530300.26308,269952528003.20435,0.0,0.0,0.0,0.0
75,215,226196227.75000045,511198830.0,106626795674.41206,268730024715.91605,0.0,0.0,0.0,0.0
75,216,225650252.7500005,511198830.0,106098061048.56105,267507521428.62766,0.0,0.0,0.0,0.0
75,217,225104277.7500005,511198830.0,105569326422.71002,266285018141.33923,0.0,0.0,0.0,0.0
75,218,224558302.7500005,511198830.0,105040591796.85901,265062514854.05087,0.0,0.0,0.0,0.0
75,219,224012327.75000045,511198830.0,104511857171.008,263840011566.76248,0.0,0.0,0.0,0.0
75,220,223475268.82500038,509608530.0,103983122545.15697,262637566954.2241,0.0,0.0,0.0,0.0
75,221,222968600.7750004,509608530.0,103454387919.30595,261503493309.517,0.0,0.0,0.0,0.0
75,222,222461932.72500038,509608530.0,102925653293.45494,260369419664.80975,0.0,0.0,0.0,0.0
75,223,221993212.80000037,507934530.0,102396918667.60391,259320718686.5236,0.0,0.0,0.0,0.0
75,224,221527568.5000004,507934530.0,101868184041.7529,258278937004.17517,0.0,0.0,0.0,0.0
75,225,221061924.20000038,507934530.0,101339449415.90189,257237155321.82678,0.0,0.0,0.0,0.0
75,226,220596279.90000033,507934530.0,100810714790.05086,256195373639.47845,0.0,0.0,0.0,0.0
75,227,220130635.60000032,507934530.0,100281980164.19984,255153591957.13007,0.0,0.0,0.0,0.0
75,228,219664991.30000037,507934530.0,99753245538.34883,254111810274.78168,0.0,0.0,0.0,0.0
75,229,219199347.0000004,507934530.0,99224510912.49782,253070028592.4333,0.0,0.0,0.0,0.0
75,230,218733702.70000038,507934530.0,98695776286.64679,252028246910.0849,0.0,0.0,0.0,0.0
75,231,218268058.40000036,507934530.0,98167041660.79578,250986465227.73657,0.0,0.0,0.0,0.0
75,232,217802414.10000032,507934530.0,97638307034.94476,249944683545.38815,0.0,0.0,0.0,0.0
75,233,217336769.80000034,507934530.0,97109572409.09373,248902901863.03976,0.0,0.0,0.0,0.0
75,234,216871125.50000036,507934530.0,96580837783.24272,247861120180.69144,0.0,0.0,0.0,0.0
75,235,216405481.20000035,507934530.0,96052103157.39171,246819338498.34305,0.0,0.0,0.0,0.0
75,236,215939836.90000036,507934530.0,95523368531.54068,245777556815.99466,0.0,0.0,0.0,0.0
75,237,215474192.60000035,507934530.0,94994633905.68967,244735775133.64627,0.0,0.0,0.0,0.0
75,238,215008548.30000028,507934530.0,94465899279.83865,243693993451.29794,0.0,0.0,0.0,0.0
75,239,214542904.00000033,507934530.0,93937164653.98763,242652211768.94952,0.0,0.0,0.0,0.0
75,240,214077259.7000004,507934530.0,93408430028.13661,241610430086.60114,0.0,0.0,0.0,0.0
76,1,1864310432.5,790135740.0,306908414737.015,52294498307.57407,0.0,0.0,0.0,0.0
76,2,152064606.29999998,619593120.0,1558508970566.1072,85501504732.88362,0.0,0.0,0.0,0.0
76,3,166552329.275,619593120.0,1472108196515.2197,118708511158.19315,0.0,0.0,0.0,0.0
76,4,181028763.075,619593120.0,1383351624457.2622,151915517583.50266,0.0,0.0,0.0,0.0
76,5,210004209.02499992,619593120.0,1210550076355.4878,218329530434.12173,0.0,0.0,0.0,0.0
76,6,237280587.72499996,603180945.0,1047597341734.6426,280852179065.9872,0.0,0.0,0.0,0.0
76,7,250865170.12499997,586768770.0,964010475638.1798,312016583218.5467,0.0,0.0,0.0,0.0
76,8,259900979.275,586768770.0,906791029257.6187,332762957440.6997,0.0,0.0,0.0,0.0
76,9,266058393.12499994,576069120.0,866256489512.792,346916959007.8868,0.0,0.0,0.0,0.0
76,10,270769592.47499996,576069120.0,834105076959.6154,357758703595.28516,0.0,0.0,0.0,0.0
76,11,275480791.825,576069120.0,801953664406.4382,368600448182.68365,0.0,0.0,0.0,0.0
76,12,280191991.175,576069120.0,769802251853.2614,379442192770.082,0.0,0.0,0.0,0.0
76,13,283456708.72499996,570084570.0,746035515922.9546,386971068181.99725,0.0,0.0,0.0,0.0
76,14,285614324.575,565369470.0,728686205876.0084,391964354763.0987,0.0,0.0,0.0,0.0
76,15,287680656.12499994,565369470.0,711866034416.3885,396748573422.5191,0.0,0.0,0.0,0.0
76,16,289746987.675,565369470.0,695045862956.7686,401532792081.93945,0.0,0.0,0.0,0.0
76,17,291813319.22499996,565369470.0,678225691497.1488,406317010741.35974,0.0,0.0,0.0,0.0
76,18,293828806.62499994,559022220.0,661700243245.1865,410984781328.43756,0.0,0.0,0.0,0.0
76,19,294827978.47499996,559022220.0,651065969865.625,413324890096.2243,0.0,0.0,0.0,0.0
76,20,295827150.325,559022220.0,640431696486.0635,415664998864.01105,0.0,0.0,0.0,0.0
76,21,296826322.175,559022220.0,629797423106.5017,418005107631.7978,0.0,0.0,0.0,0.0
76,22,297825494.025,559022220.0,619163149726.9401,420345216399.5844,0.0,0.0,0.0,0.0
76,23,298824665.875,559022220.0,608528876347.3783,422685325167.3713,0.0,0.0,0.0,0.0
76,24,299823837.72499996,559022220.0,597894602967.8167,425025433935.1579,0.0,0.0,0.0,0.0
76,25,300823009.575,559022220.0,587260329588.2551,427365542702.94464,0.0,0.0,0.0,0.0
76,26,301657662.325,555032520.0,577579707648.8883,429328854296.2573,0.0,0.0,0.0,0.0
76,27,302240168.37499994,555032520.0,569360679309.2639,430714675712.9705,0.0,0.0,0.0,0.0
76,28,302822674.42499995,555032520.0,561141650969.6394,432100497129.6836,0.0,0.0,0.0,0.0
76,29,303405180.47499996,555032520.0,552922622630.015,433486318546.39685,0.0,0.0,0.0,0.0
76,30,303987686.52500004,555032520.0,544703594290.39087,434872139963.11,0.0,0.0,0.0,0.0
76,31,304570192.57500005,555032520.0,536484565950.76636,436257961379.82324,0.0,0.0,0.0,0.0
76,32,305152698.625,555032520.0,528265537611.142,437643782796.5364,0.0,0.0,0.0,0.0
76,33,305735204.675,555032520.0,520046509271.5175,439029604213.2495,0.0,0.0,0.0,0.0
76,34,306317710.725,555032520.0,511827480931.89325,440415425629.96277,0.0,0.0,0.0,0.0
76,35,306403417.22499996,548503920.0,506488200939.699,440663429816.21436,0.0,0.0,0.0,0.0
76,36,306434350.175,548503920.0,501466421315.8026,440785986447.283,0.0,0.0,0.0,0.0
76,37,306465283.125,548503920.0,496444641691.9064,440908543078.35156,0.0,0.0,0.0,0.0
76,38,306496216.075,548503920.0,491422862068.01025,441031099709.4201,0.0,0.0,0.0,0.0
76,39,306527149.02500004,548503920.0,486401082444.1139,441153656340.4888,0.0,0.0,0.0,0.0
76,40,306558081.97499996,548503920.0,481379302820.21765,441276212971.55743,0.0,0.0,0.0,0.0
76,41,306589014.925,548503920.0,476357523196.3214,441398769602.62604,0.0,0.0,0.0,0.0
76,42,306619947.875,548503920.0,471335743572.42505,441521326233.6946,0.0,0.0,0.0,0.0
76,43,306650880.82500005,548503920.0,466313963948.5288,441643882864.7632,0.0,0.0,0.0,0.0
76,44,306681813.77500004,548503920.0,461292184324.63257,441766439495.83167,0.0,0.0,0.0,0.0
76,45,306712746.72499996,548503920.0,456270404700.7363,441888996126.90045,0.0,0.0,0.0,0.0
76,46,306743679.675,548503920.0,451248625076.8401,442011552757.969,0.0,0.0,0.0,0.0
76,47,306774612.62500006,548503920.0,446226845452.94385,442134109389.03766,0.0,0.0,0.0,0.0
76,48,306805545.57500005,548503920.0,441205065829.0476,442256666020.10614,0.0,0.0,0.0,0.0
76,49,306836478.52500004,548503920.0,436183286205.1514,442379222651.17474,0.0,0.0,0.0,0.0
76,50,306867411.475,548503920.0,431161506581.2551,442501779282.24347,0.0,0.0,0.0,0.0
76,51,306898344.4250001,548503920.0,426139726957.3588,442624335913.3121,0.0,0.0,0.0,0.0
76,52,306929277.3750002,548503920.0,421117947333.46265,442746892544.38055,0.0,0.0,0.0,0.0
76,53,306960210.32500005,548503920.0,416096167709.56635,442869449175.44916,0.0,0.0,0.0,0.0
76,54,306991143.27500004,548503920.0,411074388085.6701,442992005806.51776,0.0,0.0,0.0,0.0
76,55,307022076.225,548503920.0,406052608461.77374,443114562437.5865,0.0,0.0,0.0,0.0
76,56,307053009.1750001,548503920.0,401030828837.87756,443237119068.655,0.0,0.0,0.0,0.0
76,57,307083942.1250001,548503920.0,396009049213.98126,443359675699.7236,0.0,0.0,0.0,0.0
76,58,307114875.0750001,548503920.0,390987269590.08496,443482232330.79236,0.0,0.0,0.0,0.0
76,59,307145808.02500004,548503920.0,385965489966.1887,443604788961.86096,0.0,0.0,0.0,0.0
76,60,307064660.37500006,545058270.0,381593396765.3759,443470648021.6847,0.0,0.0,0.0,0.0
76,61,306767541.0750001,545058270.0,378473204863.94885,442841868419.5751,0.0,0.0,0.0,0.0
76,62,306470421.7750001,545058270.0,375353012962.52167,442213088817.4654,0.0,0.0,0.0,0.0
76,63,305990251.0250001,545058270.0,373293897124.1307,441165067503.33936,0.0,0.0,0.0,0.0
76,64,305510080.27500004,545058270.0,371234781285.7398,440117046189.2132,0.0,0.0,0.0,0.0
76,65,305029909.52500004,545058270.0,369175665447.3488,439069024875.08716,0.0,0.0,0.0,0.0
76,66,304549738.77500004,545058270.0,367116549608.9578,438021003560.9611,0.0,0.0,0.0,0.0
76,67,304069568.02500015,545058270.0,365057433770.56683,436972982246.835,0.0,0.0,0.0,0.0
76,68,303589397.27500015,545058270.0,362998317932.17584,435924960932.70905,0.0,0.0,0.0,0.0
76,69,303109226.52500004,545058270.0,360939202093.7849,434876939618.5828,0.0,0.0,0.0,0.0
76,70,302629055.77500004,545058270.0,358880086255.394,433828918304.45685,0.0,0.0,0.0,0.0
76,71,302148885.02500004,545058270.0,356820970417.0029,432780896990.33075,0.0,0.0,0.0,0.0
76,72,301668714.27500015,545058270.0,354761854578.61206,431732875676.2048,0.0,0.0,0.0,0.0
76,73,301188543.52500015,545058270.0,352702738740.22107,430684854362.0787,0.0,0.0,0.0,0.0
76,74,300708372.7750001,545058270.0,350643622901.83014,429636833047.95264,0.0,0.0,0.0,0.0
76,75,300228202.02500004,545058270.0,348584507063.4391,428588811733.8265,0.0,0.0,0.0,0.0
76,76,299748031.27500004,545058270.0,346525391225.04816,427540790419.70044,0.0,0.0,0.0,0.0
76,77,299267860.52500015,545058270.0,344466275386.6572,426492769105.57446,0.0,0.0,0.0,0.0
76,78,298787689.77500015,545058270.0,342407159548.26624,425444747791.44836,0.0,0.0,0.0,0.0
76,79,298307519.02500015,545058270.0,340348043709.87524,424396726477.3223,0.0,0.0,0.0,0.0
76,80,297827348.27500004,545058270.0,338288927871.4844,423348705163.1962,0.0,0.0,0.0,0.0
76,81,297347177.5250001,545058270.0,336229812033.0934,422300683849.0702,0.0,0.0,0.0,0.0
76,82,296867006.77500015,545058270.0,334170696194.7024,421252662534.9441,0.0,0.0,0.0,0.0
76,83,296386836.02500015,545058270.0,332111580356.3114,420204641220.8181,0.0,0.0,0.0,0.0
76,84,295906665.27500015,545058270.0,330052464517.92053,419156619906.6921,0.0,0.0,0.0,0.0
76,85,295426494.5250001,545058270.0,327993348679.52954,418108598592.5659,0.0,0.0,0.0,0.0
76,86,294946323.7750001,545058270.0,325934232841.13855,417060577278.4399,0.0,0.0,0.0,0.0
76,87,294466153.02500015,545058270.0,323875117002.7476,416012555964.31384,0.0,0.0,0.0,0.0
76,88,293985982.27500015,545058270.0,321816001164.3566,414964534650.1878,0.0,0.0,0.0,0.0
76,89,293505811.52500015,545058270.0,319756885325.9657,413916513336.06165,0.0,0.0,0.0,0.0
76,90,293025640.77500015,545058270.0,317697769487.5747,412868492021.9357,0.0,0.0,0.0,0.0
76,91,292545470.02500015,545058270.0,315638653649.1838,411820470707.80963,0.0,0.0,0.0,0.0
76,92,292065299.27500015,545058270.0,313579537810.7928,410772449393.68353,0.0,0.0,0.0,0.0
76,93,291585128.5250002,545058270.0,311520421972.40186,409724428079.5575,0.0,0.0,0.0,0.0
76,94,291104957.7750002,545058270.0,309461306134.0109,408676406765.4314,0.0,0.0,0.0,0.0
76,95,290624787.02500015,545058270.0,307402190295.61993,407628385451.30536,0.0,0.0,0.0,0.0
76,96,290144616.27500015,545058270.0,305343074457.229,406580364137.1794,0.0,0.0,0.0,0.0
76,97,289664445.52500015,545058270.0,303283958618.8381,405532342823.0533,0.0,0.0,0.0,0.0
76,98,289184274.7750002,545058270.0,301224842780.447,404484321508.92725,0.0,0.0,0.0,0.0
76,99,288704104.0250002,545058270.0,299165726942.0561,403436300194.8011,0.0,0.0,0.0,0.0
76,100,288223933.2750002,545058270.0,297106611103.66516,402388278880.67505,0.0,0.0,0.0,0.0
76,101,287743762.52500015,545058270.0,295047495265.2742,401340257566.549,0.0,0.0,0.0,0.0
76,102,287263591.77500015,545058270.0,292988379426.88324,400292236252.4229,0.0,0.0,0.0,0.0
76,103,286783421.0250002,545058270.0,290929263588.49225,399244214938.2968,0.0,0.0,0.0,0.0
76,104,286303250.2750002,545058270.0,288870147750.1013,398196193624.1709,0.0,0.0,0.0,0.0
76,105,285823079.5250002,545058270.0,286811031911.7103,397148172310.0448,0.0,0.0,0.0,0.0
76,106,285342908.7750002,545058270.0,284751916073.31934,396100150995.91876,0.0,0.0,0.0,0.0
76,107,284862738.0250002,545058270.0,282692800234.9284,395052129681.79266,0.0,0.0,0.0,0.0
76,108,284382567.2750002,545058270.0,280633684396.5374,394004108367.66656,0.0,0.0,0.0,0.0
76,109,283902396.5250002,545058270.0,278574568558.1465,392956087053.5405,0.0,0.0,0.0,0.0
76,110,283422225.7750002,545058270.0,276515452719.7555,391908065739.4144,0.0,0.0,0.0,0.0
76,111,282942055.0250003,545058270.0,274456336881.3645,390860044425.28845,0.0,0.0,0.0,0.0
76,112,282461884.2750002,545058270.0,272397221042.97357,389812023111.1624,0.0,0.0,0.0,0.0
76,113,281981713.5250002,545058270.0,270338105204.5826,388764001797.03625,0.0,0.0,0.0,0.0
76,114,281501542.7750003,545058270.0,268278989366.19165,387715980482.9103,0.0,0.0,0.0,0.0
76,115,281021372.0250002,545058270.0,266219873527.8007,386667959168.7842,0.0,0.0,0.0,0.0
76,116,280541201.2750003,545058270.0,264160757689.4097,385619937854.6582,0.0,0.0,0.0,0.0
76,117,280061030.52500033,545058270.0,262101641851.01874,384571916540.5321,0.0,0.0,0.0,0.0
76,118,279580859.7750003,545058270.0,260042526012.62778,383523895226.406,0.0,0.0,0.0,0.0
76,119,279100689.0250003,545058270.0,257983410174.23682,382475873912.27997,0.0,0.0,0.0,0.0
76,120,278620518.2750003,545058270.0,255924294335.84586,381427852598.154,0.0,0.0,0.0,0.0
76,121,278140347.5250003,545058270.0,253865178497.4549,380379831284.02783,0.0,0.0,0.0,0.0
76,122,277660176.77500033,545058270.0,251806062659.0639,379331809969.9018,0.0,0.0,0.0,0.0
76,123,277180006.0250003,545058270.0,249746946820.67294,378283788655.7757,0.0,0.0,0.0,0.0
76,124,276699835.2750003,545058270.0,247687830982.28198,377235767341.6497,0.0,0.0,0.0,0.0
76,125,276219664.5250003,545058270.0,245628715143.89102,376187746027.5237,0.0,0.0,0.0,0.0
76,126,275739493.7750003,545058270.0,243569599305.50006,375139724713.3975,0.0,0.0,0.0,0.0
76,127,275259323.02500033,545058270.0,241510483467.1091,374091703399.2715,0.0,0.0,0.0,0.0
76,128,274779152.2750003,545058270.0,239451367628.71814,373043682085.14557,0.0,0.0,0.0,0.0
76,129,274298981.5250003,545058270.0,237392251790.32715,371995660771.01935,0.0,0.0,0.0,0.0
76,130,273818810.7750003,545058270.0,235333135951.9362,370947639456.8934,0.0,0.0,0.0,0.0
76,131,273338640.0250003,545058270.0,233274020113.54523,369899618142.7673,0.0,0.0,0.0,0.0
76,132,272858469.27500033,545058270.0,231214904275.15427,368851596828.6412,0.0,0.0,0.0,0.0
76,133,272378298.5250003,545058270.0,229155788436.7633,367803575514.51514,0.0,0.0,0.0,0.0
76,134,271898127.77500033,545058270.0,227096672598.37234,366755554200.38904,0.0,0.0,0.0,0.0
76,135,271417957.02500033,545058270.0,225037556759.98138,365707532886.263,0.0,0.0,0.0,0.0
